Cell variables for frog model	SF Trinity at Sandy Bar test file		
SFR 1 Sept 2014	Elevation estimated from depth at 9.7 m3/s	Breeder-suitable from RSL 2/12/2015	Has-shelter added from RSL survey 10/22/2014
CellNum	Elevation (m)	Breeder-suitable?	Has-shelter?
48721	145.906601	0	0
48722	145.8945313	0	0
48723	145.8834534	0	0
48724	145.8739929	0	0
48725	145.8665466	0	0
48726	145.8621063	0	0
48727	145.8624878	0	0
48728	145.8710632	0	0
48729	145.8935394	0	0
48730	145.9391174	0	0
48731	146.0201416	0	0
48732	146.183548	0	0
48733	146.5048676	0	0
48734	145.4723206	0	0
48735	145.512085	0	0
48736	145.290329	0	0
48737	145.2313843	0	0
48738	145.1784973	0	0
48739	145.1772614	0	0
48740	145.1825562	0	0
48741	145.1848297	0	0
48742	145.180481	0	0
48743	145.1040802	0	0
48744	145.0304565	0	0
48745	145.0096435	0	0
48746	144.9844971	0	0
48747	144.9421082	0	0
48748	144.9378357	0	0
48749	144.8782044	0	0
48750	144.8014832	0	0
48751	144.6641846	0	0
48752	144.5915833	0	0
48753	144.6161346	0	0
48754	144.6287994	0	0
48755	144.5952454	0	0
48756	144.5240021	0	0
48757	144.5202789	0	0
48758	144.5003052	0	0
48759	144.4504547	0	0
48760	144.2449036	0	0
48761	144.0809631	0	0
48762	144.0076447	0	0
48763	144.0139618	0	0
48764	144.0494537	0	0
48765	144.0640259	0	0
48766	143.9560547	0	0
48767	143.6957245	0	0
48768	143.5444794	0	0
48769	143.5079346	0	0
48770	143.5195313	0	0
48771	143.4979553	0	0
48772	143.3911438	0	0
48773	143.3016052	0	0
48774	143.3020172	0	0
48775	143.2690124	0	0
48776	143.2082977	0	0
48777	143.130188	0	0
48778	143.0179749	0	0
48779	142.8911743	0	0
48780	142.7521362	0	0
48781	142.6306	0	0
48782	142.4965973	0	0
48783	142.4394379	0	0
48784	142.3962708	0	0
48785	142.3945007	0	0
48786	142.4112549	0	0
48787	142.4634399	0	0
48788	142.5068207	0	0
48789	142.481842	0	0
48790	142.3336334	0	0
48791	142.0860596	0	0
48792	141.8050232	0	0
48793	141.5379791	0	0
48794	141.3997345	0	0
48795	141.4797974	0	0
48796	141.8919525	0	0
48797	142.4208527	0	0
48798	142.8755341	0	0
48799	143.4323425	0	0
48800	143.9532013	0	0
48801	143.7319489	0	0
48802	144.4340515	0	0
48803	145.0845642	0	0
48804	145.5912018	0	0
48805	146.1790008	0	0
48806	146.4011536	0	0
48807	146.7412415	0	0
48808	147.483551	0	0
48809	147.9717255	0	0
48810	148.0019989	0	0
48811	148.0019989	0	0
48812	148.0019989	0	0
48813	148.0019989	0	0
48814	148.0019989	0	0
49132	146.1807709	0	0
49133	146.1779327	0	0
49134	146.1744843	0	0
49135	146.1704712	0	0
49136	146.1658325	0	0
49137	146.1605072	0	0
49138	146.1542358	0	0
49139	146.1468964	0	0
49140	146.1384888	0	0
49141	146.1290894	0	0
49142	146.1186829	0	0
49143	146.0948334	0	0
49144	146.0820007	0	0
49145	146.0690765	0	0
49146	146.0561676	0	0
49147	146.0432587	0	0
49148	146.0304718	0	0
49149	146.0179901	0	0
49150	146.0059204	0	0
49151	145.9944916	0	0
49152	145.9838562	0	0
49153	145.9742279	0	0
49154	145.9659424	0	0
49155	145.959259	0	0
49156	145.9545441	0	0
49157	145.952652	0	0
49158	145.9543457	0	0
49159	145.9614258	0	0
49160	145.9768066	0	0
49161	146.0055084	0	0
49162	146.0549469	0	0
49163	146.1377869	0	0
49164	146.2684021	0	0
49165	146.5014038	0	0
49166	146.8559265	0	0
49167	147.4259033	0	0
49168	146.039032	0	0
49169	145.2720947	0	0
49170	145.1968384	0	0
49171	145.1743927	0	0
49172	145.1750183	0	0
49173	145.177475	0	0
49174	145.1860352	0	0
49175	145.1617584	0	0
49176	145.0554047	0	0
49177	145.0110016	0	0
49178	144.992218	0	0
49179	144.9633636	0	0
49180	144.9429779	0	0
49181	144.9375153	0	0
49182	144.9000702	0	0
49183	144.8207855	0	0
49184	144.6735992	0	0
49185	144.5892944	0	0
49186	144.6162262	0	0
49187	144.5865478	0	0
49188	144.5238037	0	0
49189	144.5185394	0	0
49190	144.5057373	0	0
49191	144.4887237	0	0
49192	144.3989716	0	0
49193	144.2263184	0	0
49194	144.013977	0	0
49195	144.0082855	0	0
49196	144.0554047	0	0
49197	144.0670013	0	0
49198	144.0248566	0	0
49199	143.8831482	0	0
49200	143.6224823	0	0
49201	143.5245056	0	0
49202	143.5245209	0	0
49203	143.5225067	0	0
49204	143.4507446	0	0
49205	143.3411407	0	0
49206	143.2975769	0	0
49207	143.2896271	0	0
49208	143.246109	0	0
49209	143.1764374	0	0
49210	143.0727234	0	0
49211	142.9742889	0	0
49212	142.812027	0	0
49213	142.7255096	0	0
49214	142.5442963	0	0
49215	142.4627685	0	0
49216	142.4075012	0	0
49217	142.371109	0	0
49218	142.3607483	0	0
49219	142.3980865	0	0
49220	142.4450989	0	0
49221	142.4237671	0	0
49222	142.2924957	0	0
49223	142.0563355	0	0
49224	141.7781067	0	0
49225	141.521225	0	0
49226	141.3904266	0	0
49227	141.4983978	0	0
49228	141.8099365	0	0
49229	142.4146576	0	0
49230	142.8910828	0	0
49231	143.427475	0	0
49232	143.9415588	0	0
49233	144.3449402	0	0
49234	144.5534058	0	0
49235	144.9362183	0	0
49236	145.5013886	0	0
49237	146.0307465	0	0
49238	146.3043823	0	0
49239	146.6178284	0	0
49240	147.4807739	0	0
49241	148.0019989	0	0
49242	148.0019989	0	0
49243	148.0019989	0	0
49244	148.0019989	0	0
49245	148.0019989	0	0
49246	148.0019989	0	0
49565	146.2059937	0	0
49566	146.2037506	0	0
49567	146.201004	0	0
49568	146.1977234	0	0
49569	146.193634	0	0
49570	146.1885834	0	0
49571	146.1824951	0	0
49572	146.1753693	0	0
49573	146.1672516	0	0
49574	146.1582031	0	0
49575	146.137497	0	0
49576	146.1264038	0	0
49577	146.1152801	0	0
49578	146.1042481	0	0
49579	146.0933838	0	0
49580	146.0827179	0	0
49581	146.0724335	0	0
49582	146.0626984	0	0
49583	146.0537109	0	0
49584	146.0457611	0	0
49585	146.0390472	0	0
49586	146.033844	0	0
49587	146.0306244	0	0
49588	146.0296326	0	0
49589	146.0317383	0	0
49590	146.0378418	0	0
49591	146.0493622	0	0
49592	146.0687866	0	0
49593	146.1001282	0	0
49594	146.149765	0	0
49595	146.2261658	0	0
49596	146.3424377	0	0
49597	146.5165253	0	0
49598	146.7940521	0	0
49599	147.1554718	0	0
49600	147.9536133	0	0
49601	146.5200806	0	0
49602	145.2590942	0	0
49603	145.1791992	0	0
49604	145.1674042	0	0
49605	145.1728973	0	0
49606	145.18396	0	0
49607	145.1777801	0	0
49608	145.0974731	0	0
49609	145.0434876	0	0
49610	145.0143127	0	0
49611	144.9801331	0	0
49612	144.9465485	0	0
49613	144.9419098	0	0
49614	144.9361267	0	0
49615	144.9075928	0	0
49616	144.826477	0	0
49617	144.6757813	0	0
49618	144.5937805	0	0
49619	144.6269989	0	0
49620	144.5361938	0	0
49621	144.5204163	0	0
49622	144.5102539	0	0
49623	144.5030518	0	0
49624	144.483902	0	0
49625	144.4156036	0	0
49626	144.1865387	0	0
49627	144.0371246	0	0
49628	144.0641785	0	0
49629	144.0670776	0	0
49630	144.0666962	0	0
49631	144.0028992	0	0
49632	143.7572937	0	0
49633	143.5748749	0	0
49634	143.5273438	0	0
49635	143.5325165	0	0
49636	143.4957123	0	0
49637	143.3904724	0	0
49638	143.2997131	0	0
49639	143.2976685	0	0
49640	143.2684479	0	0
49641	143.2246094	0	0
49642	143.1079254	0	0
49643	143.0266266	0	0
49644	142.8803406	0	0
49645	142.7725067	0	0
49646	142.6079712	0	0
49647	142.4909058	0	0
49648	142.4250183	0	0
49649	142.3609619	0	0
49650	142.3246155	0	0
49651	142.33284	0	0
49652	142.3640747	0	0
49653	142.3490753	0	0
49654	142.2366638	0	0
49655	142.0269318	0	0
49656	141.7452087	0	0
49657	141.4912872	0	0
49658	141.3469391	0	0
49659	141.4384918	0	0
49660	141.7614746	0	0
49661	142.2102814	0	0
49662	142.7153168	0	0
49663	143.275238	0	0
49664	143.8547669	0	0
49665	144.8114929	0	0
49666	144.7684479	0	0
49667	144.760849	0	0
49668	145.4103241	0	0
49669	145.919632	0	0
49670	146.1766052	0	0
49671	146.622818	0	0
49672	147.4362183	0	0
49673	147.9411774	0	0
49674	148.0019989	0	0
49675	148.0019989	0	0
49676	148.0019989	0	0
49677	148.0019989	0	0
49678	148.0019989	0	0
49997	146.234024	0	0
49998	146.2328949	0	0
49999	146.2313232	0	0
50000	146.2290955	0	0
50001	146.2260742	0	0
50002	146.2221527	0	0
50003	146.2172699	0	0
50004	146.2113953	0	0
50005	146.2045441	0	0
50006	146.1968079	0	0
50007	146.1795959	0	0
50008	146.1702881	0	0
50009	146.1608429	0	0
50010	146.151535	0	0
50011	146.1424866	0	0
50012	146.1337585	0	0
50013	146.1254425	0	0
50014	146.1177978	0	0
50015	146.1109924	0	0
50016	146.1053162	0	0
50017	146.1010284	0	0
50018	146.0984039	0	0
50019	146.0978394	0	0
50020	146.099884	0	0
50021	146.1049499	0	0
50022	146.114212	0	0
50023	146.1287231	0	0
50024	146.1505585	0	0
50025	146.1828766	0	0
50026	146.2305145	0	0
50027	146.3005371	0	0
50028	146.4025421	0	0
50029	146.5469971	0	0
50030	146.7570801	0	0
50031	147.0558929	0	0
50032	147.384491	0	0
50033	147.9432983	0	0
50034	147.0279388	0	0
50035	145.482254	0	0
50036	145.1881561	0	0
50037	145.1685944	0	0
50038	145.1764221	0	0
50039	145.1825104	0	0
50040	145.1817627	0	0
50041	145.1154022	0	0
50042	145.0553742	0	0
50043	144.9761505	0	0
50044	144.9460449	0	0
50045	144.9411011	0	0
50046	144.9340057	0	0
50047	144.9285278	0	0
50048	144.8996735	0	0
50049	144.8264923	0	0
50050	144.6873779	0	0
50051	144.6318359	0	0
50052	144.5374908	0	0
50053	144.5254364	0	0
50054	144.5134583	0	0
50055	144.5043487	0	0
50056	144.4887543	0	0
50057	144.4167023	0	0
50058	144.3408203	0	0
50059	144.1224213	0	0
50060	144.0871887	0	0
50061	144.0732727	0	0
50062	144.0587006	0	0
50063	144.0263672	0	0
50064	143.9142609	0	0
50065	143.7054901	0	0
50066	143.531601	0	0
50067	143.5427551	0	0
50068	143.5362396	0	0
50069	143.4686584	0	0
50070	143.327713	0	0
50071	143.2989197	0	0
50072	143.2771454	0	0
50073	143.2386475	0	0
50074	143.138443	0	0
50075	143.0471191	0	0
50076	142.9364166	0	0
50077	142.8114777	0	0
50078	142.6717377	0	0
50079	142.5236359	0	0
50080	142.4526367	0	0
50081	142.3615875	0	0
50082	142.2980804	0	0
50083	142.2722015	0	0
50084	142.2910004	0	0
50085	142.2762146	0	0
50086	142.1648407	0	0
50087	141.9677734	0	0
50088	141.7262878	0	0
50089	141.4926605	0	0
50090	141.3179779	0	0
50091	141.3246612	0	0
50092	141.6509247	0	0
50093	142.0396728	0	0
50094	142.5175476	0	0
50095	143.1138153	0	0
50096	143.7062683	0	0
50097	145.1420746	0	0
50098	145.0844574	0	0
50099	144.9728241	0	0
50100	145.3557892	0	0
50101	145.8430786	0	0
50102	146.2516327	0	0
50103	146.7746735	0	0
50104	147.4928436	0	0
50105	147.9194794	0	0
50106	148.0019989	0	0
50107	148.0019989	0	0
50108	148.0019989	0	0
50109	148.0019989	0	0
50110	148.0019989	0	0
50429	146.2619629	0	0
50430	146.2618561	0	0
50431	146.2612457	0	0
50432	146.2599182	0	0
50433	146.2578735	0	0
50434	146.2550201	0	0
50435	146.2512817	0	0
50436	146.2466278	0	0
50437	146.2410431	0	0
50438	146.2348023	0	0
50439	146.2209473	0	0
50440	146.2134247	0	0
50441	146.2055817	0	0
50442	146.197876	0	0
50443	146.1904755	0	0
50444	146.1834717	0	0
50445	146.1769867	0	0
50446	146.1711731	0	0
50447	146.166275	0	0
50448	146.1625366	0	0
50449	146.1602936	0	0
50450	146.1598206	0	0
50451	146.1614532	0	0
50452	146.165802	0	0
50453	146.1732178	0	0
50454	146.1846771	0	0
50455	146.2011261	0	0
50456	146.2239685	0	0
50457	146.2558136	0	0
50458	146.3004913	0	0
50459	146.363739	0	0
50460	146.4522705	0	0
50461	146.5758667	0	0
50462	146.7428131	0	0
50463	146.9764709	0	0
50464	147.2713776	0	0
50465	147.5405121	0	0
50466	147.9836273	0	0
50467	147.5230865	0	0
50468	145.9625855	0	0
50469	145.1851959	0	0
50470	145.167038	0	0
50471	145.1743317	0	0
50472	145.1835022	0	0
50473	145.1864471	0	0
50474	145.0645752	0	0
50475	145.0016022	0	0
50476	144.9597168	0	0
50477	144.9409485	0	0
50478	144.9295807	0	0
50479	144.9250336	0	0
50480	144.9176636	0	0
50481	144.8882446	0	0
50482	144.8450317	0	0
50483	144.6285706	0	0
50484	144.532959	0	0
50485	144.5129547	0	0
50486	144.4992676	0	0
50487	144.5018158	0	0
50488	144.4877167	0	0
50489	144.4278107	0	0
50490	144.3795471	0	0
50491	144.2521515	0	0
50492	144.1186371	0	0
50493	144.0808258	0	0
50494	144.0597076	0	0
50495	144.0087585	0	0
50496	143.9941101	0	0
50497	143.8184051	0	0
50498	143.5994568	0	0
50499	143.5622864	0	0
50500	143.553894	0	0
50501	143.5083923	0	0
50502	143.3651123	0	0
50503	143.2868652	0	0
50504	143.2824249	0	0
50505	143.2474976	0	0
50506	143.1678314	0	0
50507	143.0546722	0	0
50508	142.9640045	0	0
50509	142.8390045	0	0
50510	142.721756	0	0
50511	142.5483704	0	0
50512	142.4873962	0	0
50513	142.366333	0	0
50514	142.2726593	0	0
50515	142.2209015	0	0
50516	142.2085571	0	0
50517	142.1819	0	0
50518	142.0783997	0	0
50519	141.8957977	0	0
50520	141.6909332	0	0
50521	141.4843903	0	0
50522	141.269455	0	0
50523	141.1743927	0	0
50524	141.4886475	0	0
50525	141.8311005	0	0
50526	142.2680969	0	0
50527	142.9470825	0	0
50528	143.5894013	0	0
50529	145.0089722	0	0
50530	145.2346954	0	0
50531	145.2848206	0	0
50532	145.4189301	0	0
50533	145.7904663	0	0
50534	146.3052978	0	0
50535	146.8010407	0	0
50536	147.6796417	0	0
50537	147.9870606	0	0
50538	148.0019989	0	0
50539	148.0019989	0	0
50540	148.0019989	0	0
50541	148.0019989	0	0
50542	148.0019989	0	0
50543	148.0019989	0	0
50861	146.2897492	0	0
50862	146.2905121	0	0
50863	146.2906952	0	0
50864	146.2902374	0	0
50865	146.2891083	0	0
50866	146.287262	0	0
50867	146.2846069	0	0
50868	146.2811279	0	0
50869	146.276947	0	0
50870	146.2722321	0	0
50871	146.2615051	0	0
50872	146.2556	0	0
50873	146.2494202	0	0
50874	146.2431946	0	0
50875	146.2372742	0	0
50876	146.231842	0	0
50877	146.2269898	0	0
50878	146.2228241	0	0
50879	146.2196197	0	0
50880	146.2175903	0	0
50881	146.2170563	0	0
50882	146.2183838	0	0
50883	146.2218628	0	0
50884	146.2279511	0	0
50885	146.2372131	0	0
50886	146.2499084	0	0
50887	146.2672272	0	0
50888	146.290329	0	0
50889	146.3212433	0	0
50890	146.3630066	0	0
50891	146.4199982	0	0
50892	146.4979706	0	0
50893	146.6034241	0	0
50894	146.7423706	0	0
50895	146.9247284	0	0
50896	147.162262	0	0
50897	147.4320221	0	0
50898	147.6540222	0	0
50899	147.966629	0	0
50900	147.9908447	0	0
50901	146.4224548	0	0
50902	145.142456	0	0
50903	145.1395721	0	0
50904	145.1522675	0	0
50905	145.178894	0	0
50906	145.0727997	0	0
50907	145.0209656	0	0
50908	145.0031128	0	0
50909	144.9598084	0	0
50910	144.9318237	0	0
50911	144.919281	0	0
50912	144.9081421	0	0
50913	144.909668	0	0
50914	144.8956604	0	0
50915	144.7686768	0	0
50916	144.4623566	0	0
50917	144.478363	0	0
50918	144.4811401	0	0
50919	144.4911346	0	0
50920	144.4887085	0	0
50921	144.4432831	0	0
50922	144.3997955	0	0
50923	144.348587	0	0
50924	144.2340546	0	0
50925	144.1066132	0	0
50926	144.1120606	0	0
50927	144.0449371	0	0
50928	144.0059967	0	0
50929	143.891571	0	0
50930	143.6861725	0	0
50931	143.5669861	0	0
50932	143.5534668	0	0
50933	143.5245056	0	0
50934	143.4065094	0	0
50935	143.279602	0	0
50936	143.287323	0	0
50937	143.25354	0	0
50938	143.1941223	0	0
50939	143.0596924	0	0
50940	142.9787903	0	0
50941	142.849411	0	0
50942	142.7366638	0	0
50943	142.5803986	0	0
50944	142.4739838	0	0
50945	142.3659821	0	0
50946	142.2469635	0	0
50947	142.1652985	0	0
50948	142.1355743	0	0
50949	142.1004486	0	0
50950	141.992218	0	0
50951	141.8001862	0	0
50952	141.6034241	0	0
50953	141.4058533	0	0
50954	141.1986542	0	0
50955	141.0896912	0	0
50956	141.2505646	0	0
50957	141.5384674	0	0
50958	141.9894104	0	0
50959	142.7525635	0	0
50960	143.4560852	0	0
50961	144.9621429	0	0
50962	145.3847809	0	0
50963	145.5494385	0	0
50964	145.6859894	0	0
50965	145.414856	0	0
50966	146.4593048	0	0
50967	146.822052	0	0
50968	147.7679596	0	0
50969	148.0019989	0	0
50970	148.0019989	0	0
50971	148.0019989	0	0
50972	148.0019989	0	0
50973	148.0019989	0	0
50974	148.0019989	0	0
50975	148.0019989	0	0
51293	146.3173218	0	0
51294	146.3187866	0	0
51295	146.3197327	0	0
51296	146.3200989	0	0
51297	146.3198395	0	0
51298	146.318924	0	0
51299	146.3173065	0	0
51300	146.3150482	0	0
51301	146.3122711	0	0
51302	146.3090057	0	0
51303	146.3011932	0	0
51304	146.296814	0	0
51305	146.2922058	0	0
51306	146.2874298	0	0
51307	146.2829132	0	0
51308	146.2788849	0	0
51309	146.2754822	0	0
51310	146.2728272	0	0
51311	146.2710877	0	0
51312	146.2705688	0	0
51313	146.2715301	0	0
51314	146.274353	0	0
51315	146.2793579	0	0
51316	146.2868195	0	0
51317	146.2971039	0	0
51318	146.3106384	0	0
51319	146.3283691	0	0
51320	146.3514252	0	0
51321	146.3812866	0	0
51322	146.4203491	0	0
51323	146.4718628	0	0
51324	146.5397339	0	0
51325	146.6283417	0	0
51326	146.7436523	0	0
51327	146.8884277	0	0
51328	147.0731659	0	0
51329	147.2880554	0	0
51330	147.4920502	0	0
51331	147.6850891	0	0
51332	147.7876587	0	0
51333	147.8807221	0	0
51334	146.7135315	0	0
51335	145.1585846	0	0
51336	145.1087494	0	0
51337	145.1448669	0	0
51338	145.1839447	0	0
51339	145.0847626	0	0
51340	145.0250244	0	0
51341	145.003128	0	0
51342	144.9367218	0	0
51343	144.9108582	0	0
51344	144.9080048	0	0
51345	144.9078217	0	0
51346	144.9055328	0	0
51347	144.8964386	0	0
51348	144.4539947	0	0
51349	144.456253	0	0
51350	144.4554901	0	0
51351	144.4613037	0	0
51352	144.4997253	0	0
51353	144.4471435	0	0
51354	144.4100494	0	0
51355	144.3811645	0	0
51356	144.266983	0	0
51357	144.1811981	0	0
51358	144.1945496	0	0
51359	144.1161041	0	0
51360	144.0059967	0	0
51361	143.9567871	0	0
51362	143.7906647	0	0
51363	143.5767059	0	0
51364	143.5607147	0	0
51365	143.5321655	0	0
51366	143.4152985	0	0
51367	143.278183	0	0
51368	143.2931976	0	0
51369	143.2670898	0	0
51370	143.207428	0	0
51371	143.0805969	0	0
51372	142.9736786	0	0
51373	142.8399353	0	0
51374	142.7422791	0	0
51375	142.5945282	0	0
51376	142.469162	0	0
51377	142.356308	0	0
51378	142.219223	0	0
51379	142.1057587	0	0
51380	142.045578	0	0
51381	141.9940796	0	0
51382	141.8771515	0	0
51383	141.684082	0	0
51384	141.4884491	0	0
51385	141.3088074	0	0
51386	141.1126404	0	0
51387	140.9777679	0	0
51388	141.029419	0	0
51389	141.2413178	0	0
51390	141.6410217	0	0
51391	142.5293121	0	0
51392	143.3560791	0	0
51393	144.8034058	0	0
51394	145.3982544	0	0
51395	145.6410217	0	0
51396	145.6107025	0	0
51397	145.6165161	0	0
51398	146.1543426	0	0
51399	147.0612946	0	0
51400	147.7568512	0	0
51401	147.9967499	0	0
51402	148.0019989	0	0
51403	148.0019989	0	0
51404	148.0019989	0	0
51405	148.0019989	0	0
51406	148.0019989	0	0
51407	148.0019989	0	0
51726	146.3467102	0	0
51727	146.3483734	0	0
51728	146.3495178	0	0
51729	146.3501129	0	0
51730	146.3500977	0	0
51731	146.3494721	0	0
51732	146.3484497	0	0
51733	146.3469849	0	0
51734	146.3450623	0	0
51735	146.3400116	0	0
51736	146.3370514	0	0
51737	146.3338776	0	0
51738	146.3305969	0	0
51739	146.3273773	0	0
51740	146.3246307	0	0
51741	146.3225403	0	0
51742	146.321228	0	0
51743	146.3208313	0	0
51744	146.32164	0	0
51745	146.3239288	0	0
51746	146.3280182	0	0
51747	146.334198	0	0
51748	146.3425598	0	0
51749	146.3535309	0	0
51750	146.3677216	0	0
51751	146.3856201	0	0
51752	146.4084167	0	0
51753	146.4371796	0	0
51754	146.473465	0	0
51755	146.5192566	0	0
51756	146.5778503	0	0
51757	146.653122	0	0
51758	146.7487335	0	0
51759	146.866806	0	0
51760	147.0101776	0	0
51761	147.1795654	0	0
51762	147.3484497	0	0
51763	147.4500122	0	0
51764	147.5624847	0	0
51765	147.4182892	0	0
51766	147.1803894	0	0
51767	146.4636078	0	0
51768	145.1538544	0	0
51769	145.1325073	0	0
51770	145.1880035	0	0
51771	145.1835632	0	0
51772	145.0236206	0	0
51773	144.9868164	0	0
51774	144.9378815	0	0
51775	144.9161224	0	0
51776	144.91008	0	0
51777	144.9080048	0	0
51778	144.9043579	0	0
51779	144.8899536	0	0
51780	144.6924286	0	0
51781	144.4993133	0	0
51782	144.4480591	0	0
51783	144.4479981	0	0
51784	144.4825134	0	0
51785	144.4523926	0	0
51786	144.4051209	0	0
51787	144.390213	0	0
51788	144.3156586	0	0
51789	144.2419281	0	0
51790	144.253006	0	0
51791	144.2000275	0	0
51792	144.004776	0	0
51793	143.9889069	0	0
51794	143.9270782	0	0
51795	143.6003265	0	0
51796	143.5772858	0	0
51797	143.5830688	0	0
51798	143.4484405	0	0
51799	143.324997	0	0
51800	143.3015595	0	0
51801	143.2848816	0	0
51802	143.224884	0	0
51803	143.1000519	0	0
51804	142.9776764	0	0
51805	142.8373566	0	0
51806	142.7089996	0	0
51807	142.5762482	0	0
51808	142.4624786	0	0
51809	142.3403778	0	0
51810	142.1874542	0	0
51811	142.0467224	0	0
51812	141.9575653	0	0
51813	141.8953247	0	0
51814	141.7661743	0	0
51815	141.5532532	0	0
51816	141.333313	0	0
51817	141.142746	0	0
51818	140.9474945	0	0
51819	140.8407745	0	0
51820	140.8911438	0	0
51821	141.105011	0	0
51822	141.6144562	0	0
51823	142.4076691	0	0
51824	143.1942596	0	0
51825	144.6263123	0	0
51826	145.4022217	0	0
51827	145.7064514	0	0
51828	145.6614227	0	0
51829	145.5261383	0	0
51830	145.9258728	0	0
51831	147.212204	0	0
51832	147.9204865	0	0
51833	148.0019989	0	0
51834	148.0019989	0	0
51835	148.0019989	0	0
51836	148.0019989	0	0
